q,p,exact_width,envelope
0.8,0.7669649999999999,0.07697813085344371,0.09999999999999998
0.8,0.7694599999999999,0.0765119564064269,0.09999999999999998
0.8,0.771955,0.0760400790945782,0.09999999999999998
0.8,0.77445,0.07556245486414732,0.09999999999999998
0.8,0.776945,0.07507903893742753,0.09999999999999998
0.8,0.7794399999999999,0.07458978580135582,0.09999999999999998
0.8,0.7819349999999999,0.0740946491958621,0.09999999999999998
0.8,0.78443,0.07359358210196174,0.09999999999999998
0.8,0.786925,0.07308653672958472,0.09999999999999998
0.8,0.7894199999999999,0.07257346450513585,0.09999999999999998
0.8,0.7919149999999999,0.072054316058779,0.09999999999999998
0.8,0.79441,0.07152904121143905,0.09999999999999998
0.8,0.796905,0.07099758896151435,0.09999999999999998
0.8,0.7994,0.07045990747129341,0.09999999999999998
0.8,0.8018949999999999,0.06991594405306739,0.09999999999999998
0.8,0.8043899999999999,0.06936564515493195,0.09999999999999998
0.8,0.806885,0.06880895634627048,0.09999999999999998
0.8,0.80938,0.06824582230291054,0.09999999999999998
0.8,0.8118749999999999,0.06767618679194581,0.09999999999999998
0.8,0.8143699999999999,0.06709999265621473,0.09999999999999998
0.8,0.816865,0.06651718179842771,0.09999999999999998
0.8,0.81936,0.06592769516493358,0.09999999999999998
0.8,0.8218549999999999,0.06533147272911649,0.09999999999999998
0.8,0.8243499999999999,0.0647284534744136,0.09999999999999998
0.8,0.8268449999999999,0.06411857537694407,0.09999999999999998
0.8,0.82934,0.06350177538773927,0.09999999999999998
0.8,0.831835,0.06287798941456388,0.09999999999999998
0.8,0.8343299999999999,0.062247152303317524,0.09999999999999998
0.8,0.8368249999999999,0.06160919781900559,0.09999999999999998
0.8,0.83932,0.060964058626268566,0.09999999999999998
0.8,0.841815,0.06031166626945791,0.09999999999999998
0.8,0.8443099999999999,0.059651951152246516,0.09999999999999998
0.8,0.8468049999999999,0.0589848425167616,0.09999999999999998
0.8,0.8492999999999999,0.05831026842222751,0.09999999999999998
0.8,0.851795,0.057628155723104875,0.09999999999999998
0.8,0.85429,0.056938430046713034,0.09999999999999998
0.8,0.8567849999999999,0.056241015770321805,0.09999999999999998
0.8,0.8592799999999999,0.055535835997697826,0.09999999999999998
0.8,0.861775,0.054822812535091435,0.09999999999999998
0.8,0.86427,0.054101865866648176,0.09999999999999998
0.8,0.8667649999999999,0.0533729151292294,0.09999999999999998
0.8,0.8692599999999999,0.05263587808662566,0.09999999999999998
0.8,0.871755,0.05189067110314671,0.09999999999999998
0.8,0.87425,0.05113720911656967,0.09999999999999998
0.8,0.8767449999999999,0.05037540561042867,0.09999999999999998
0.8,0.8792399999999999,0.04960517258562674,0.09999999999999998
0.8,0.8817349999999999,0.04882642053135156,0.09999999999999998
0.8,0.88423,0.048039058395274774,0.09999999999999998
0.8,0.886725,0.04724299355301515,0.09999999999999998
0.8,0.8892199999999999,0.046438131776844395,0.09999999999999998
0.8,0.8917149999999999,0.045624377203613786,0.09999999999999998
0.8,0.89421,0.044801632301879946,0.09999999999999998
0.8,0.896705,0.04396979783820578,0.09999999999999998
0.8,0.8991999999999999,0.04312877284261354,0.09999999999999998
0.8,0.9016949999999999,0.0422784545731645,0.09999999999999998
0.8,0.9041899999999999,0.041418738479640935,0.09999999999999998
0.8,0.906685,0.04054951816630281,0.09999999999999998
0.8,0.90918,0.03967068535369277,0.09999999999999998
0.8,0.9116749999999999,0.03878212983946094,0.09999999999999998
0.8,0.9141699999999999,0.03788373945818052,0.09999999999999998
0.8,0.916665,0.03697540004012423,0.09999999999999998
0.8,0.91916,0.03605699536896988,0.09999999999999998
0.8,0.9216549999999999,0.035128407138403595,0.09999999999999998
0.8,0.9241499999999999,0.03418951490758665,0.09999999999999998
0.8,0.9266449999999999,0.033240196055452115,0.09999999999999998
0.8,0.92914,0.03228032573379488,0.09999999999999998
0.8,0.9316349999999999,0.031309776819118555,0.09999999999999998
0.8,0.9341299999999999,0.030328419863200715,0.09999999999999998
0.8,0.9366249999999999,0.029336123042337302,0.09999999999999998
0.8,0.93912,0.028332752105224394,0.09999999999999998
0.8,0.941615,0.027318170319435474,0.09999999999999998
0.8,0.9441099999999999,0.0262922384164499,0.09999999999999998
0.8,0.9466049999999999,0.025254814535186784,0.09999999999999998
0.8,0.9490999999999999,0.024205754163997555,0.09999999999999998
0.8,0.951595,0.0231449100810674,0.09999999999999998
0.8,0.9540899999999999,0.022072132293175457,0.09999999999999998
0.8,0.9565849999999999,0.020987267972760584,0.09999999999999998
0.8,0.9590799999999999,0.019890161393238695,0.09999999999999998
0.8,0.961575,0.01878065386251431,0.09999999999999998
0.8,0.96407,0.017658583654628076,0.09999999999999998
0.8,0.9665649999999999,0.016523785939479146,0.09999999999999998
0.8,0.9690599999999999,0.015376092710558968,0.09999999999999998
0.8,0.971555,0.014215332710631532,0.09999999999999998
0.8,0.97405,0.01304133135529092,0.09999999999999998
0.8,0.9765449999999999,0.0118539106543264,0.09999999999999998
0.8,0.9790399999999999,0.010652889130820804,0.09999999999999998
0.8,0.9815349999999999,0.009438081737906895,0.09999999999999998
0.8,0.98403,0.008209299773101445,0.09999999999999998
0.8,0.986525,0.006966350790135489,0.09999999999999998
0.8,0.9890199999999999,0.005709038508194961,0.09999999999999998
0.8,0.9915149999999999,0.004437162718482643,0.09999999999999998
0.8,0.99401,0.0031505191880098113,0.09999999999999998
0.8,0.996505,0.0018488995605204603,0.09999999999999998
0.8,0.999,0.0005320912544490743,0.09999999999999998
